
Summary,R1
2044,,0,0,0,0,0,0,0,0,,6477.7,6221.84,6561.62,6373.99,7932.35,7514.1,7047.41,6776.54,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2045,,0,0,0,0,0,0,0,0,,6655.79,6396.35,6740.89,6550.63,8130.82,7706.71,7233.49,6958.82,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2046,,0,0,0,0,0,0,0,0,,6833.89,6570.86,6920.16,6727.28,8329.28,7899.32,7419.56,7141.1,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2047,,0,0,0,0,0,0,0,0,,7011.96,6745.35,7099.4,6903.89,8527.72,8091.9,7605.6,7323.35,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2048,,0,0,0,0,0,0,0,0,,7190.05,6919.86,7278.67,7080.53,8726.18,8284.51,7791.68,7505.64,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2049,,0,0,0,0,0,0,0,0,,7368.12,7094.34,7457.92,7257.15,8924.62,8477.09,7977.72,7687.89,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2050,,0,0,0,0,0,0,0,0,,7546.21,7268.86,7637.19,7433.79,9123.08,8669.7,8163.8,7870.17,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2051,,0,0,0,0,0,0,0,0,,7724.31,7443.37,7816.46,7610.44,9321.55,8862.31,8349.87,8052.45,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2052,,0,0,0,0,0,0,0,0,,7902.38,7617.85,7995.7,7787.05,9519.98,9054.88,8535.92,8234.7,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2053,,0,0,0,0,0,0,0,0,,8080.47,7792.37,8174.97,7963.7,9718.45,9247.5,8721.99,8416.98,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2054,,0,0,0,0,0,0,0,0,,8258.54,7966.85,8354.21,8140.31,9916.88,9440.07,8908.03,8599.23,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2055,,0,0,0,0,0,0,0,0,,8436.64,8141.37,8533.49,8316.95,10115.4,9632.68,9094.11,8781.51,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2056,,0,0,0,0,0,0,0,0,,8614.73,8315.88,8712.76,8493.6,10313.8,9825.29,9280.18,8963.8,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2057,,0,0,0,0,0,0,0,0,,8792.8,8490.36,8892,8670.21,10512.3,10017.9,9466.23,9146.05,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2058,,0,0,0,0,0,0,0,0,,8970.9,8664.88,9071.27,8846.86,10710.7,10210.5,9652.3,9328.33,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2059,,0,0,0,0,0,0,0,0,,9148.96,8839.36,9250.51,9023.47,10909.2,10403.1,9838.34,9510.58,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2060,,0,0,0,0,0,0,0,0,,9327.06,9013.87,9429.78,9200.12,11107.6,10595.7,10024.4,9692.86,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2061,,0,0,0,0,0,0,0,0,,9505.16,9188.39,9609.06,9376.76,11306.1,10788.3,10210.5,9875.14,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2062,,0,0,0,0,0,0,0,0,,9683.22,9362.87,9788.3,9553.37,11504.5,10980.9,10396.5,10057.4,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2063,,0,0,0,0,0,0,0,0,,9861.32,9537.39,9967.57,9730.02,11703,11173.5,10582.6,10239.7,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2064,,0,0,0,0,0,0,0,0,,10039.4,9711.87,10146.8,9906.63,11901.4,11366,10768.7,10421.9,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2065,,0,0,0,0,0,0,0,0,,10217.5,9886.38,10326.1,10083.3,12099.9,11558.7,10954.7,10604.2,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2066,,0,0,0,0,0,0,0,0,,10395.6,10060.9,10505.4,10259.9,12298.4,11751.3,11140.8,10786.5,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2067,,0,0,0,0,0,0,0,0,,10573.6,10235.4,10684.6,10436.5,12496.8,11943.8,11326.8,10968.7,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2068,,0,0,0,0,0,0,0,0,,10751.7,10409.9,10863.9,10613.2,12695.3,12136.5,11512.9,11151,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2069,,0,0,0,0,0,0,0,0,,10929.8,10584.4,11043.1,10789.8,12893.7,12329,11699,11333.3,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2070,,0,0,0,0,0,0,0,0,,11107.9,10758.9,11222.4,10966.4,13092.2,12521.6,11885,11515.6,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FOSSIL,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,881.472,813.522,903.76,853.93,1267.79,1156.71,1032.77,960.838,,0,0,0,0,0,0,0,0
2021,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,952.711,883.327,975.468,924.587,1347.18,1233.76,1107.2,1033.75,,0,0,0,0,0,0,0,0
2022,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1023.94,953.121,1047.16,995.233,1426.55,1310.79,1181.62,1106.65,,0,0,0,0,0,0,0,0
2023,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1095.18,1022.93,1118.87,1065.89,1505.94,1387.83,1256.05,1179.56,,0,0,0,0,0,0,0,0
2024,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1166.4,1092.72,1190.57,1136.54,1585.31,1464.86,1330.47,1252.46,,0,0,0,0,0,0,0,0
2025,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1237.64,1162.53,1262.28,1207.19,1664.7,1541.91,1404.9,1325.38,,0,0,0,0,0,0,0,0
2026,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1308.88,1232.33,1333.99,1277.85,1744.08,1618.95,1479.33,1398.29,,0,0,0,0,0,0,0,0
2027,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1380.11,1302.12,1405.68,1348.5,1823.46,1695.98,1553.75,1471.19,,0,0,0,0,0,0,0,0
2028,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1451.34,1371.93,1477.39,1419.16,1902.84,1773.03,1628.18,1544.1,,0,0,0,0,0,0,0,0
2029,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1522.57,1441.72,1549.09,1489.8,1982.22,1850.06,1702.59,1617,,0,0,0,0,0,0,0,0
2030,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1593.81,1511.53,1620.8,1560.46,2061.6,1927.1,1777.02,1689.91,,0,0,0,0,0,0,0,0
2031,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1665.05,1581.33,1692.51,1631.12,2140.99,2004.15,1851.45,1762.83,,0,0,0,0,0,0,0,0
2032,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1736.28,1651.13,1764.2,1701.76,2220.36,2081.18,1925.87,1835.73,,0,0,0,0,0,0,0,0
2033,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1807.51,1720.93,1835.91,1772.42,2299.75,2158.22,2000.3,1908.64,,0,0,0,0,0,0,0,0
2034,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1878.74,1790.73,1907.61,1843.07,2379.13,2235.25,2074.72,1981.54,,0,0,0,0,0,0,0,0
2035,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1949.98,1860.53,1979.32,1913.72,2458.51,2312.3,2149.15,2054.45,,0,0,0,0,0,0,0,0
2036,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2021.22,1930.34,2051.03,1984.38,2537.9,2389.34,2223.58,2127.37,,0,0,0,0,0,0,0,0
2037,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2092.44,2000.13,2122.72,2055.03,2617.27,2466.37,2297.99,2200.27,,0,0,0,0,0,0,0,0
2038,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2163.68,2069.94,2194.43,2125.68,2696.66,2543.42,2372.42,2273.18,,0,0,0,0,0,0,0,0
2039,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2234.91,2139.73,2266.13,2196.33,2776.03,2620.45,2446.84,2346.08,,0,0,0,0,0,0,0,0
2040,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2306.15,2209.54,2337.84,2266.99,2855.42,2697.49,2521.27,2418.99,,0,0,0,0,0,0,0,0
2041,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2377.39,2279.34,2409.55,2337.65,2934.81,2774.54,2595.7,2491.9,,0,0,0,0,0,0,0,0
2042,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2448.61,2349.13,2481.24,2408.29,3014.18,2851.57,2670.12,2564.8,,0,0,0,0,0,0,0,0
2043,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2519.85,2418.94,2552.95,2478.95,3093.57,2928.61,2744.55,2637.72,,0,0,0,0,0,0,0,0
2044,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2591.08,2488.73,2624.65,2549.59,3172.94,3005.64,2818.96,2710.62,,0,0,0,0,0,0,0,0
2045,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2662.32,2558.54,2696.36,2620.25,3252.33,3082.68,2893.39,2783.53,,0,0,0,0,0,0,0,0
2046,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2733.56,2628.34,2768.06,2690.91,3331.71,3159.73,2967.82,2856.44,,0,0,0,0,0,0,0,0
2047,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2804.78,2698.14,2839.76,2761.56,3411.09,3236.76,3042.24,2929.34,,0,0,0,0,0,0,0,0
2048,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2876.02,2767.94,2911.47,2832.21,3490.47,3313.8,3116.67,3002.25,,0,0,0,0,0,0,0,0
2049,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2947.25,2837.74,2983.17,2902.86,3569.85,3390.83,3191.09,3075.15,,0,0,0,0,0,0,0,0
2050,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3018.49,2907.54,3054.88,2973.52,3649.23,3467.88,3265.52,3148.07,,0,0,0,0,0,0,0,0
2051,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3089.72,2977.35,3126.58,3044.17,3728.62,3544.92,3339.95,3220.98,,0,0,0,0,0,0,0,0
2052,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3160.95,3047.14,3198.28,3114.82,3807.99,3621.95,3414.37,3293.88,,0,0,0,0,0,0,0,0
2053,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3232.19,3116.95,3269.99,3185.48,3887.38,3699,3488.8,3366.79,,0,0,0,0,0,0,0,0
2054,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3303.42,3186.74,3341.69,3256.12,3966.75,3776.03,3563.21,3439.69,,0,0,0,0,0,0,0,0
2055,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3374.65,3256.55,3413.39,3326.78,4046.14,3853.07,3637.64,3512.61,,0,0,0,0,0,0,0,0
2056,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3445.89,3326.35,3485.1,3397.44,4125.53,3930.12,3712.07,3585.52,,0,0,0,0,0,0,0,0
2057,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3517.12,3396.15,3556.8,3468.09,4204.9,4007.15,3786.49,3658.42,,0,0,0,0,0,0,0,0
2058,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3588.36,3465.95,3628.51,3538.74,4284.29,4084.19,3860.92,3731.33,,0,0,0,0,0,0,0,0
2059,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3659.59,3535.74,3700.21,3609.39,4363.66,4161.22,3935.34,3804.23,,0,0,0,0,0,0,0,0
2060,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3730.82,3605.55,3771.91,3680.05,4443.05,4238.27,4009.77,3877.14,,0,0,0,0,0,0,0,0
2061,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3802.06,3675.36,3843.62,3750.7,4522.44,4315.31,4084.2,3950.06,,0,0,0,0,0,0,0,0
2062,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3873.29,3745.15,3915.32,3821.35,4601.81,4392.34,4158.61,4022.96,,0,0,0,0,0,0,0,0
2063,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3944.53,3814.95,3987.03,3892.01,4681.2,4469.39,4233.04,4095.87,,0,0,0,0,0,0,0,0
2064,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4015.75,3884.75,4058.72,3962.65,4760.57,4546.42,4307.46,4168.77,,0,0,0,0,0,0,0,0
2065,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4086.99,3954.55,4130.43,4033.31,4839.96,4623.46,4381.89,4241.68,,0,0,0,0,0,0,0,0
2066,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4158.23,4024.36,4202.14,4103.97,4919.34,4700.51,4456.32,4314.59,,0,0,0,0,0,0,0,0
2067,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4229.46,4094.15,4273.84,4174.61,4998.72,4777.54,4530.74,4387.49,,0,0,0,0,0,0,0,0
2068,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4300.7,4163.96,4345.55,4245.27,5078.1,4854.58,4605.17,4460.41,,0,0,0,0,0,0,0,0
2069,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4371.92,4233.75,4417.24,4315.92,5157.48,4931.61,4679.59,4533.31,,0,0,0,0,0,0,0,0
2070,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4443.16,4303.56,4488.95,4386.58,5236.86,5008.66,4754.02,4606.22,,0,0,0,0,0,0,0,0

Use By Technology (Energy Units)

,R1
TRANSMISSION,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2162.62,2094.67,2184.91,2135.08,2548.94,2437.86,2313.92,2241.99,,0,0,0,0,0,0,0,0
2021,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2208.24,2138.85,2231,2180.11,2602.7,2489.29,2362.73,2289.28,,0,0,0,0,0,0,0,0
2022,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2253.84,2183.03,2277.07,2225.14,2656.45,2540.69,2411.53,2336.55,,0,0,0,0,0,0,0,0
2023,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2299.46,2227.21,2323.15,2270.17,2710.22,2592.11,2460.33,2383.84,,0,0,0,0,0,0,0,0
2024,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2345.06,2271.38,2369.23,2315.19,2763.97,2643.52,2509.13,2431.12,,0,0,0,0,0,0,0,0
2025,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2390.68,2315.56,2415.31,2360.23,2817.73,2694.94,2557.93,2478.41,,0,0,0,0,0,0,0,0
2026,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2436.29,2359.74,2461.4,2405.26,2871.5,2746.37,2606.74,2525.7,,0,0,0,0,0,0,0,0
2027,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2481.9,2403.91,2507.47,2450.29,2925.25,2797.77,2655.53,2572.98,,0,0,0,0,0,0,0,0
2028,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2527.51,2448.1,2553.56,2495.32,2979.01,2849.19,2704.34,2620.27,,0,0,0,0,0,0,0,0
2029,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2573.11,2492.27,2599.63,2540.34,3032.76,2900.6,2753.14,2667.54,,0,0,0,0,0,0,0,0
2030,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2618.73,2536.45,2645.72,2585.38,3086.52,2952.02,2801.94,2714.83,,0,0,0,0,0,0,0,0
2031,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2664.35,2580.63,2691.8,2630.41,3140.29,3003.44,2850.75,2762.12,,0,0,0,0,0,0,0,0
2032,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2709.95,2624.8,2737.88,2675.44,3194.04,3054.85,2899.54,2809.4,,0,0,0,0,0,0,0,0
2033,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2755.56,2668.98,2783.96,2720.47,3247.8,3106.27,2948.35,2856.69,,0,0,0,0,0,0,0,0
2034,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2801.17,2713.16,2830.04,2765.49,3301.55,3157.68,2997.14,2903.97,,0,0,0,0,0,0,0,0
2035,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2846.78,2757.34,2876.12,2810.53,3355.32,3209.1,3045.95,2951.26,,0,0,0,0,0,0,0,0
2036,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2892.4,2801.52,2922.21,2855.56,3409.08,3260.52,3094.76,2998.55,,0,0,0,0,0,0,0,0
2037,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2938,2845.69,2968.28,2900.59,3462.83,3311.93,3143.55,3045.82,,0,0,0,0,0,0,0,0
2038,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2983.62,2889.87,3014.37,2945.62,3516.6,3363.35,3192.36,3093.11,,0,0,0,0,0,0,0,0
2039,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3029.22,2934.04,3060.44,2990.64,3570.35,3414.76,3241.15,3140.39,,0,0,0,0,0,0,0,0
2040,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3074.84,2978.23,3106.53,3035.68,3624.11,3466.18,3289.96,3187.68,,0,0,0,0,0,0,0,0
2041,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3120.45,3022.41,3152.61,3080.71,3677.87,3517.6,3338.77,3234.97,,0,0,0,0,0,0,0,0
2042,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3166.06,3066.58,3198.69,3125.74,3731.62,3569.01,3387.56,3282.25,,0,0,0,0,0,0,0,0
2043,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3211.67,3110.76,3244.77,3170.77,3785.39,3620.43,3436.37,3329.54,,0,0,0,0,0,0,0,0
2044,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3257.28,3154.93,3290.85,3215.79,3839.14,3671.84,3485.16,3376.81,,0,0,0,0,0,0,0,0
2045,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3302.89,3199.11,3336.93,3260.83,3892.9,3723.26,3533.97,3424.1,,0,0,0,0,0,0,0,0
2046,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3348.51,3243.3,3383.02,3305.86,3946.67,3774.68,3582.78,3471.39,,0,0,0,0,0,0,0,0
2047,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3394.11,3287.47,3429.09,3350.88,4000.42,3826.09,3631.57,3518.67,,0,0,0,0,0,0,0,0
2048,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3439.73,3331.65,3475.18,3395.92,4054.18,3877.51,3680.38,3565.96,,0,0,0,0,0,0,0,0
2049,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3485.33,3375.82,3521.25,3440.94,4107.93,3928.92,3729.17,3613.24,,0,0,0,0,0,0,0,0
2050,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3530.95,3420,3567.34,3485.98,4161.69,3980.34,3777.98,3660.53,,0,0,0,0,0,0,0,0
2051,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3576.56,3464.19,3613.42,3531.01,4215.46,4031.76,3826.79,3707.82,,0,0,0,0,0,0,0,0
2052,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3622.17,3508.36,3659.49,3576.03,4269.21,4083.17,3875.58,3755.09,,0,0,0,0,0,0,0,0
2053,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3667.78,3552.54,3705.58,3621.07,4322.97,4134.59,3924.39,3802.38,,0,0,0,0,0,0,0,0
2054,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3713.38,3596.71,3751.65,3666.09,4376.72,4186,3973.18,3849.66,,0,0,0,0,0,0,0,0
2055,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3759,3640.89,3797.74,3711.13,4430.49,4237.42,4021.99,3896.95,,0,0,0,0,0,0,0,0
2056,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3804.62,3685.07,3843.83,3756.16,4484.25,4288.84,4070.8,3944.24,,0,0,0,0,0,0,0,0
2057,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3850.22,3729.24,3889.9,3801.18,4538,4340.25,4119.59,3991.52,,0,0,0,0,0,0,0,0
2058,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3895.83,3773.43,3935.98,3846.22,4591.76,4391.67,4168.4,4038.81,,0,0,0,0,0,0,0,0
2059,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3941.44,3817.6,3982.06,3891.24,4645.51,4443.08,4217.19,4086.08,,0,0,0,0,0,0,0,0
2060,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3987.05,3861.78,4028.14,3936.28,4699.28,4494.5,4266,4133.37,,0,0,0,0,0,0,0,0
2061,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4032.67,3905.96,4074.23,3981.31,4753.04,4545.92,4314.8,4180.66,,0,0,0,0,0,0,0,0
2062,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4078.27,3950.13,4120.3,4026.33,4806.79,4597.33,4363.6,4227.94,,0,0,0,0,0,0,0,0
2063,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4123.89,3994.32,4166.39,4071.37,4860.56,4648.75,4412.41,4275.23,,0,0,0,0,0,0,0,0
2064,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4169.49,4038.49,4212.46,4116.39,4914.31,4700.15,4461.2,4322.51,,0,0,0,0,0,0,0,0
2065,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4215.11,4082.67,4258.55,4161.43,4968.07,4751.58,4510.01,4369.8,,0,0,0,0,0,0,0,0
2066,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4260.72,4126.85,4304.63,4206.46,5021.83,4803,4558.81,4417.09,,0,0,0,0,0,0,0,0
2067,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4306.33,4171.02,4350.71,4251.48,5075.58,4854.41,4607.61,4464.36,,0,0,0,0,0,0,0,0
2068,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4351.94,4215.2,4396.79,4296.52,5129.35,4905.83,4656.41,4511.65,,0,0,0,0,0,0,0,0
2069,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4397.55,4259.37,4442.87,4341.54,5183.1,4957.23,4705.21,4558.93,,0,0,0,0,0,0,0,0
2070,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,4443.16,4303.56,4488.95,4386.58,5236.86,5008.66,4754.02,4606.22,,0,0,0,0,0,0,0,0
MINE_WATER,WATER,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,FOSSIL_FUEL,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_01,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2,ELC_02,S1D1,S1D2,S2D1,S2D2,S3D1,S3D2,S4D1,S4D2
2020,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2021,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2025,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2026,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2027,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2028,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2029,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2030,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2031,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2032,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2033,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2034,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2035,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
